word,frequency,current_phonetic,effective_phonetic,current_uk,current_us,current_status,expected_uk,expected_us,expected_status,verdict,source_variants,conflict_dialects,candidate_count_uk,candidate_count_us,sources_json
narrow,2007,/ˈnærəʊ/,/ˈnærəʊ/,/ˈnæɹəʊ/,,conflict,/ˈnæɹəʊ/,,conflict,review_external_conflict,us,us,3,2,"{""candidates"": {""uk"": [{""ipa"": ""/ˈnæɹəʊ/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈnæɹəʊ/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈnæɹəʊ/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/ˈnɛɹoʊ/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/2""}, {""ipa"": ""/ˈnæɹoʊ/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 2/2""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""us""], ""conflict_dialects"": [""us""]}"
natation,0,/natˈeɪʃən/,/natˈeɪʃən/,,,legacy_single,,,legacy_single,review_no_external_evidence,,,0,0,"{""candidates"": {}, ""status_reason"": ""legacy_single""}"
navigable,23532,/ˈnævəɡəbəl/,/ˈnævəɡəbəl/,,/ˈnævəɡəbəl/,us_only,,/ˈnævəɡəbəl/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈnævəɡəbəl/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
navigation,8237,/ˌnævɪˈgeɪʃən/,/ˌnævɪˈgeɪʃən/,,,conflict,,,conflict,review_external_conflict,us,us,0,2,"{""candidates"": {""us"": [{""ipa"": ""/ˈnævəˈɡeɪʃən/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/2""}, {""ipa"": ""/ˌnævəˈɡeɪʃən/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 2/2""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""us""], ""conflict_dialects"": [""us""]}"
nearby,2423,/ˈnɪɹˈbaɪ/,/ˈnɪɹˈbaɪ/,,/ˈnɪɹˈbaɪ/,us_only,,/ˈnɪɹˈbaɪ/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈnɪɹˈbaɪ/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
negligible,12050,/ˈnɛɡlɪdʒəbəl/,/ˈnɛɡlɪdʒəbəl/,,,conflict,,,conflict,review_external_conflict,us,us,0,2,"{""candidates"": {""us"": [{""ipa"": ""/ˈnɛɡlədʒəbəl/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/2""}, {""ipa"": ""/ˈnɛɡlɪdʒəbəl/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 2/2""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""us""], ""conflict_dialects"": [""us""]}"
neighbour,0,/ˈneɪbɚ/,/ˈneɪbɚ/,/ˈneɪbə/,/ˈneɪbɚ/,verified,/ˈneɪbə/,/ˈneɪbɚ/,verified,pass,,,2,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˈneɪbə/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈneɪbə/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/ˈneɪbɚ/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
neither,1790,/ˈnaɪðə/,/ˈnaɪðə/,,,conflict,,,conflict,review_external_conflict,uk|us,uk|us,10,2,"{""candidates"": {""uk"": [{""ipa"": ""/ˈnaɪðə/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈniːðə/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈnaɪðə/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈniːðə/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈnaɪðə/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈniːðə/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈnaɪðə/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈniːðə/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈnaɪðə/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈniːðə/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/ˈniːðɚ/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/2""}, {""ipa"": ""/ˈnaɪðɚ/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 2/2""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""uk"", ""us""], ""conflict_dialects"": [""uk"", ""us""]}"
nervous,2393,/ˈnɝvəs/,/ˈnɝvəs/,,/ˈnɝvəs/,conflict,,/ˈnɝvəs/,conflict,review_external_conflict,uk,uk,2,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˈnɜːvəs/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈnɑvəs/"", ""source"": ""kaikki"", ""detail"": ""new-england obsolete""}], ""us"": [{""ipa"": ""/ˈnɝvəs/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""uk""], ""conflict_dialects"": [""uk""]}"
neurology,21144,/nʊˈɹɑlədʒi/,/nʊˈɹɑlədʒi/,,/nʊˈɹɑlədʒi/,us_only,,/nʊˈɹɑlədʒi/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/nʊˈɹɑlədʒi/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
nick,17704,/ˈnɪk/,/ˈnɪk/,/nɪk/,/ˈnɪk/,verified,/nɪk/,/ˈnɪk/,verified,pass,,,5,1,"{""candidates"": {""uk"": [{""ipa"": ""/nɪk/"", ""source"": ""kaikki"", ""detail"": ""general-american received-pronunciation""}, {""ipa"": ""/nɪk/"", ""source"": ""kaikki"", ""detail"": ""general-american received-pronunciation""}, {""ipa"": ""/nɪk/"", ""source"": ""kaikki"", ""detail"": ""general-american received-pronunciation""}, {""ipa"": ""/nɪk/"", ""source"": ""kaikki"", ""detail"": ""general-american received-pronunciation""}, {""ipa"": ""/nɪk/"", ""source"": ""kaikki"", ""detail"": ""general-american received-pronunciation""}], ""us"": [{""ipa"": ""/ˈnɪk/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
niggardly,38324,/ˈnɪɡɚdli/,/ˈnɪɡɚdli/,/ˈnɪɡədli/,/ˈnɪɡɚdli/,verified,/ˈnɪɡədli/,/ˈnɪɡɚdli/,verified,pass,,,2,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˈnɪɡədli/"", ""source"": ""kaikki"", ""detail"": ""uk""}, {""ipa"": ""/ˈnɪɡədli/"", ""source"": ""kaikki"", ""detail"": ""uk""}], ""us"": [{""ipa"": ""/ˈnɪɡɚdli/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
nightlife,18565,/ˈnaɪtˌlaɪf/,/ˈnaɪtˌlaɪf/,,/ˈnaɪtˌlaɪf/,us_only,,/ˈnaɪtˌlaɪf/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈnaɪtˌlaɪf/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
nihilist,31448,/ˈnaɪəlˌɪst/,/ˈniːɪlɪst/,/ˈniːɪlɪst/,,uk_only,/ˈniːɪlɪst/,,uk_only,pass,,,1,0,"{""candidates"": {""uk"": [{""ipa"": ""/ˈniːɪlɪst/"", ""source"": ""kaikki"", ""detail"": ""uk""}]}, ""status_reason"": ""uk_only""}"
ninety,8279,/ˈnaɪnti/,/ˈnaɪnti/,/ˈnaɪnti/,/ˈnaɪnti/,same,/ˈnaɪnti/,/ˈnaɪnti/,same,pass,,,1,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˈnaɪnti/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/ˈnaɪnti/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""same""}"
nip,13918,/ˈnɪp/,/ˈnɪp/,,/ˈnɪp/,us_only,,/ˈnɪp/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈnɪp/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
nitrate,11742,/ˈnaɪˌtɹeɪt/,/ˈnaɪˌtɹeɪt/,,/ˈnaɪˌtɹeɪt/,us_only,,/ˈnaɪˌtɹeɪt/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈnaɪˌtɹeɪt/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
nn,0,/ˌɛnˈɛn/,/ˌɛnˈɛn/,,,legacy_single,,,legacy_single,review_no_external_evidence,,,0,0,"{""candidates"": {}, ""status_reason"": ""legacy_single""}"
nocturnal,13312,/nɑkˈtɝnəl/,/nɑkˈtɝnəl/,,/nɑkˈtɝnəl/,us_only,,/nɑkˈtɝnəl/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/nɑkˈtɝnəl/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
noise,2012,/ˈnɔɪz/,/ˈnɔɪz/,,/ˈnɔɪz/,us_only,,/ˈnɔɪz/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈnɔɪz/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
noisily,16141,/ˈnɔɪzəli/,/ˈnɔɪzəli/,,/ˈnɔɪzəli/,us_only,,/ˈnɔɪzəli/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈnɔɪzəli/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
noisy,6565,/ˈnɔɪzi/,/ˈnɔɪzi/,,/ˈnɔɪzi/,conflict,,/ˈnɔɪzi/,conflict,review_external_conflict,uk,uk,2,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˈnɔɪzi/"", ""source"": ""kaikki"", ""detail"": ""uk us""}, {""ipa"": ""/ˈnɔːɪzɪ/"", ""source"": ""kaikki"", ""detail"": ""northern-england""}], ""us"": [{""ipa"": ""/ˈnɔɪzi/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""uk""], ""conflict_dialects"": [""uk""]}"
nokia,0,/ˈnoʊkiə/,/ˈnoʊkiə/,,/ˈnoʊkiə/,us_only,,/ˈnoʊkiə/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈnoʊkiə/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
nomadic,15019,/noʊˈmædɪk/,/noʊˈmædɪk/,/nəʊˈmædɪk/,/noʊˈmædɪk/,verified,/nəʊˈmædɪk/,/noʊˈmædɪk/,verified,pass,,,1,1,"{""candidates"": {""uk"": [{""ipa"": ""/nəʊˈmædɪk/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/noʊˈmædɪk/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
nomadism,0,/nəʊˈmædɪzm/,/nəʊˈmædɪzm/,,,legacy_single,,,legacy_single,review_no_external_evidence,,,0,0,"{""candidates"": {}, ""status_reason"": ""legacy_single""}"
nomic,0,/ˈnɒmɪk/,/ˈnɒmɪk/,,,legacy_single,,,legacy_single,review_no_external_evidence,,,0,0,"{""candidates"": {}, ""status_reason"": ""legacy_single""}"
nominal,10783,/ˈnɑmənəl/,/ˈnɑmənəl/,/ˈnɒmɪnl̩/,/ˈnɑmənəl/,verified,/ˈnɒmɪnl̩/,/ˈnɑmənəl/,verified,pass,,,4,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˈnɒmɪnl̩/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈnɒmɪnl̩/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈnɒmɪnl̩/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈnɒmɪnl̩/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/ˈnɑmənəl/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
nonetheless,3298,/ˌnʌnðəˈlɛs/,/ˌnʌnðəˈlɛs/,,/ˌnʌnðəˈlɛs/,us_only,,/ˌnʌnðəˈlɛs/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˌnʌnðəˈlɛs/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
norfolk,0,/ˈnɔɹfək/,/ˈnɔɹfək/,,/ˈnɔɹfək/,us_only,,/ˈnɔɹfək/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈnɔɹfək/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
normalisation,0,/ˌnɔːməlaɪˈzeɪʃən/,/ˌnɔːməlaɪˈzeɪʃən/,,,legacy_single,,,legacy_single,review_no_external_evidence,,,0,0,"{""candidates"": {}, ""status_reason"": ""legacy_single""}"
norms,0,/ˈnɔɹmz/,/ˈnɔɹmz/,,/ˈnɔɹmz/,us_only,,/ˈnɔɹmz/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈnɔɹmz/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
northwest,3403,/ˌnɔɹˈθwɛst/,/ˌnɔɹˈθwɛst/,,/ˌnɔɹˈθwɛst/,conflict,,/ˌnɔɹˈθwɛst/,conflict,review_external_conflict,uk,uk,6,1,"{""candidates"": {""uk"": [{""ipa"": ""/nɔːθˈwɛst/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/noːθˈwɛst/"", ""source"": ""kaikki"", ""detail"": ""british southern standard""}, {""ipa"": ""/nɔːθˈwɛst/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/noːθˈwɛst/"", ""source"": ""kaikki"", ""detail"": ""british southern standard""}, {""ipa"": ""/nɔːθˈwɛst/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/noːθˈwɛst/"", ""source"": ""kaikki"", ""detail"": ""british southern standard""}], ""us"": [{""ipa"": ""/ˌnɔɹˈθwɛst/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""uk""], ""conflict_dialects"": [""uk""]}"
nostrum,32333,/ˈnɒstɹəm/,/ˈnɒstɹəm/,/ˈnɒstɹəm/,,uk_only,/ˈnɒstɹəm/,,uk_only,pass,,,1,0,"{""candidates"": {""uk"": [{""ipa"": ""/ˈnɒstɹəm/"", ""source"": ""kaikki"", ""detail"": ""uk""}]}, ""status_reason"": ""uk_only""}"
notices,0,/ˈnəʊtɪsɪz/,/ˈnəʊtɪsɪz/,,,conflict,,,conflict,review_external_conflict,us,us,0,2,"{""candidates"": {""us"": [{""ipa"": ""/ˈnoʊtəsəz/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/2""}, {""ipa"": ""/ˈnoʊtɪsɪz/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 2/2""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""us""], ""conflict_dialects"": [""us""]}"
nottingham,0,/ˈnɑtɪŋˌhæm/,/ˈnɑtɪŋˌhæm/,,/ˈnɑtɪŋˌhæm/,us_only,,/ˈnɑtɪŋˌhæm/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈnɑtɪŋˌhæm/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
nowcasting,0,/ˈnəʊkastɪŋ/,/ˈnəʊkastɪŋ/,,,legacy_single,,,legacy_single,review_no_external_evidence,,,0,0,"{""candidates"": {}, ""status_reason"": ""legacy_single""}"
nuke,17702,/ˈnuːk/,/ˈnuːk/,,/ˈnuːk/,us_only,,/ˈnuːk/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈnuːk/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
numinous,32435,/ˈnjuːmɪnəs/,/ˈnjuːmɪnəs/,/ˈnjuːmɪnəs/,,uk_only,/ˈnjuːmɪnəs/,,uk_only,pass,,,1,0,"{""candidates"": {""uk"": [{""ipa"": ""/ˈnjuːmɪnəs/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}]}, ""status_reason"": ""uk_only""}"
nutritionist,13213,/nuˈtɹɪʃənɪst/,/nuˈtɹɪʃənɪst/,,/nuˈtɹɪʃənɪst/,us_only,,/nuˈtɹɪʃənɪst/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/nuˈtɹɪʃənɪst/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
nv,0,/ˌɛnvˈiː/,/ˌɛnvˈiː/,,,legacy_single,,,legacy_single,review_no_external_evidence,,,0,0,"{""candidates"": {}, ""status_reason"": ""legacy_single""}"
o'clock,4064,/əˈklɑk/,/əˈklɑk/,,/əˈklɑk/,conflict,,/əˈklɑk/,conflict,review_external_conflict,uk,uk,2,1,"{""candidates"": {""uk"": [{""ipa"": ""/əˈklɒk/"", ""source"": ""kaikki"", ""detail"": ""uk""}, {""ipa"": ""/əʊˈklɒk/"", ""source"": ""kaikki"", ""detail"": ""uk""}], ""us"": [{""ipa"": ""/əˈklɑk/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""uk""], ""conflict_dialects"": [""uk""]}"
obedient,14489,/oʊˈbiːdiənt/,/oʊˈbiːdiənt/,,/oʊˈbiːdiənt/,conflict,,/oʊˈbiːdiənt/,conflict,review_external_conflict,uk,uk,4,1,"{""candidates"": {""uk"": [{""ipa"": ""/əˈbiːdɪənt/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/əʊˈbiːdɪənt/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/əˈbiːdɪənt/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/əʊˈbiːdɪənt/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/oʊˈbiːdiənt/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""uk""], ""conflict_dialects"": [""uk""]}"
obfuscate,26473,/ˈɑbfəˌskeɪt/,/ˈɑbfəˌskeɪt/,,/ˈɑbfəˌskeɪt/,conflict,,/ˈɑbfəˌskeɪt/,conflict,review_external_conflict,uk,uk,4,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˈɒbfəskeɪt/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈɔbfəskæɪt/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈɒbfəskeɪt/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈɔbfəskæɪt/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/ˈɑbfəˌskeɪt/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""uk""], ""conflict_dialects"": [""uk""]}"
objection,4737,/əbˈdʒɛkʃən/,/əbˈdʒɛkʃən/,,/əbˈdʒɛkʃən/,us_only,,/əbˈdʒɛkʃən/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/əbˈdʒɛkʃən/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
oblige,6685,/əˈblaɪdʒ/,/əˈblaɪdʒ/,,/əˈblaɪdʒ/,us_only,,/əˈblaɪdʒ/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/əˈblaɪdʒ/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
obnoxious,13843,/ɑbˈnɑkʃəs/,/ɑbˈnɑkʃəs/,/əbˈnɒkʃəs/,/ɑbˈnɑkʃəs/,verified,/əbˈnɒkʃəs/,/ɑbˈnɑkʃəs/,verified,pass,,,1,1,"{""candidates"": {""uk"": [{""ipa"": ""/əbˈnɒkʃəs/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/ɑbˈnɑkʃəs/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
obsequy,0,/ɒbsˈɛkwɪ/,/ˈɔbsɪkwiː/,/ˈɔbsɪkwiː/,,uk_only,/ˈɔbsɪkwiː/,,uk_only,pass,,,1,0,"{""candidates"": {""uk"": [{""ipa"": ""/ˈɔbsɪkwiː/"", ""source"": ""kaikki"", ""detail"": ""uk us""}]}, ""status_reason"": ""uk_only""}"
observation,2105,/ˌɑbzɚˈveɪʃən/,/ˌɑbzɚˈveɪʃən/,/ˌɒbzəˈveɪʃn̩/,/ˌɑbzɚˈveɪʃən/,verified,/ˌɒbzəˈveɪʃn̩/,/ˌɑbzɚˈveɪʃən/,verified,pass,,,1,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˌɒbzəˈveɪʃn̩/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/ˌɑbzɚˈveɪʃən/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
obstructionist,26184,/əbstɹˈʌkʃənəst/,/əbstɹˈʌkʃənəst/,/əbˈstɹʌkʃənˌɪst/,,conflict,/əbˈstɹʌkʃənˌɪst/,,conflict,review_external_conflict,us,us,2,2,"{""candidates"": {""uk"": [{""ipa"": ""/əbˈstɹʌkʃənˌɪst/"", ""source"": ""kaikki"", ""detail"": ""uk""}, {""ipa"": ""/əbˈstɹʌkʃənˌɪst/"", ""source"": ""kaikki"", ""detail"": ""uk""}], ""us"": [{""ipa"": ""/əbˈstɹʌkʃənəst/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/2""}, {""ipa"": ""/əbˈstɹʌkʃənɪst/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 2/2""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""us""], ""conflict_dialects"": [""us""]}"
occupancy,11641,/ˈɑkjəpənsi/,/ˈɑkjəpənsi/,,/ˈɑkjəpənsi/,us_only,,/ˈɑkjəpənsi/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈɑkjəpənsi/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
occupant,8319,/ˈɑkjəpənt/,/ˈɑkjəpənt/,/ˈɒkjʊpənt/,/ˈɑkjəpənt/,verified,/ˈɒkjʊpənt/,/ˈɑkjəpənt/,verified,pass,,,1,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˈɒkjʊpənt/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/ˈɑkjəpənt/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
oceania,0,/ˌoʊˌʃiːˈænjə/,/ˌoʊˌʃiːˈænjə/,,/ˌoʊˌʃiːˈænjə/,us_only,,/ˌoʊˌʃiːˈænjə/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˌoʊˌʃiːˈænjə/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
oct,0,/ˈɔkt/,/ˈɔkt/,,/ˈɔkt/,us_only,,/ˈɔkt/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈɔkt/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
odium,0,/ˈəʊdɪəm/,/ˈəʊdiəm/,/ˈəʊdiəm/,,uk_only,/ˈəʊdiəm/,,uk_only,pass,,,1,0,"{""candidates"": {""uk"": [{""ipa"": ""/ˈəʊdiəm/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}]}, ""status_reason"": ""uk_only""}"
off,205,/ˈɔf/,/ˈɔf/,,/ˈɔf/,conflict,,/ˈɔf/,conflict,review_external_conflict,uk,uk,10,1,"{""candidates"": {""uk"": [{""ipa"": ""/ɒf/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ɔːf/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation obsolete""}, {""ipa"": ""/ɒf/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ɔːf/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation obsolete""}, {""ipa"": ""/ɒf/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ɔːf/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation obsolete""}, {""ipa"": ""/ɒf/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ɔːf/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation obsolete""}, {""ipa"": ""/ɒf/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ɔːf/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation obsolete""}], ""us"": [{""ipa"": ""/ˈɔf/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""uk""], ""conflict_dialects"": [""uk""]}"
